"ClassLables","Recall","Precision","Sensitivity","Specifity","F-measure","learner","Accuracy","Cohen's kappa","Area Under Curve","#Genes","#Clusters","Iteration"
"pos",1,0.75,1,0.8,0.8571428571428571,"svm",0.875,0.75,1,85,1,0
"pos",1,1,1,1,1,"svm",1,1,1,933,2,1
"pos",1,1,1,1,1,"svm",1,1,1,1024,3,2
"pos",1,1,1,1,1,"svm",1,1,1,1108,4,3
"pos",1,1,1,1,1,"svm",1,1,1,1689,5,4
"pos",1,1,1,1,1,"svm",1,1,1,2513,6,5
"pos",1,1,1,1,1,"svm",1,1,1,3160,7,6
"pos",1,1,1,1,1,"svm",1,1,1,4062,8,7
"pos",1,1,1,1,1,"svm",1,1,1,4816,9,8
"pos",1,1,1,1,1,"svm",1,1,1,5719,10,9
"pos",1,1,1,1,1,"svm",1,1,1,73,1,0
"pos",1,1,1,1,1,"svm",1,1,1,970,2,1
"pos",1,1,1,1,1,"svm",1,1,1,1426,3,2
"pos",1,1,1,1,1,"svm",1,1,1,1488,4,3
"pos",1,1,1,1,1,"svm",1,1,1,2165,5,4
"pos",1,1,1,1,1,"svm",1,1,1,2217,6,5
"pos",1,1,1,1,1,"svm",1,1,1,2888,7,6
"pos",1,1,1,1,1,"svm",1,1,1,3811,8,7
"pos",1,1,1,1,1,"svm",1,1,1,3883,9,8
"pos",1,1,1,1,1,"svm",1,1,1,4337,10,9
"pos",1,1,1,1,1,"svm",1,1,1,878,1,0
"pos",1,1,1,1,1,"svm",1,1,1,1581,2,1
"pos",1,1,1,1,1,"svm",1,1,1,2382,3,2
"pos",1,1,1,1,1,"svm",1,1,1,2450,4,3
"pos",1,1,1,1,1,"svm",1,1,1,3206,5,4
"pos",1,1,1,1,1,"svm",1,1,1,4116,6,5
"pos",1,1,1,1,1,"svm",1,1,1,4166,7,6
"pos",1,1,1,1,1,"svm",1,1,1,4868,8,7
"pos",1,1,1,1,1,"svm",1,1,1,5776,9,8
"pos",1,1,1,1,1,"svm",1,1,1,6408,10,9
"pos",1,1,1,1,1,"svm",1,1,1,37,1,0
"pos",1,1,1,1,1,"svm",1,1,1,891,2,1
"pos",1,1,1,1,1,"svm",1,1,1,989,3,2
"pos",1,1,1,1,1,"svm",1,1,1,1076,4,3
"pos",1,1,1,1,1,"svm",1,1,1,1653,5,4
"pos",1,1,1,1,1,"svm",1,1,1,2427,6,5
"pos",1,1,1,1,1,"svm",1,1,1,2522,7,6
"pos",1,1,1,1,1,"svm",1,1,1,3279,8,7
"pos",1,1,1,1,1,"svm",1,1,1,4180,9,8
"pos",1,1,1,1,1,"svm",1,1,1,4763,10,9
"pos",1,1,1,1,1,"svm",1,1,1,870,1,0
"pos",1,1,1,1,1,"svm",1,1,1,958,2,1
"pos",1,1,1,1,1,"svm",1,1,1,1292,3,2
"pos",1,1,1,1,1,"svm",1,1,1,2051,4,3
"pos",1,1,1,1,1,"svm",1,1,1,2096,5,4
"pos",1,1,1,1,1,"svm",1,1,1,2112,6,5
"pos",1,1,1,1,1,"svm",1,1,1,2826,7,6
"pos",1,1,1,1,1,"svm",1,1,1,3731,8,7
"pos",1,1,1,1,1,"svm",1,1,1,4143,9,8
"pos",1,1,1,1,1,"svm",1,1,1,5047,10,9
"pos",1,1,1,1,1,"svm",1,1,1,898,1,0
"pos",1,1,1,1,1,"svm",1,1,1,1243,2,1
"pos",1,1,1,1,1,"svm",1,1,1,1312,3,2
"pos",1,1,1,1,1,"svm",1,1,1,2034,4,3
"pos",1,1,1,1,1,"svm",1,1,1,2071,5,4
"pos",1,1,1,1,1,"svm",1,1,1,2775,6,5
"pos",1,1,1,1,1,"svm",1,1,1,3688,7,6
"pos",1,1,1,1,1,"svm",1,1,1,3774,8,7
"pos",1,1,1,1,1,"svm",1,1,1,4252,9,8
"pos",1,1,1,1,1,"svm",1,1,1,5162,10,9
